"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000242353",0.5610761,-4.325482,1.348358,0.1900361,0.3944774,-5.113282
"ENSG00000114745",-0.1804663,6.209678,-1.348253,0.1900691,0.3944967,-6.412229
"ENSG00000258136",0.35723,0.7930084,1.348252,0.1900695,0.3944967,-5.553525
"ENSG00000143851",0.1384685,7.16089,1.348132,0.1901076,0.3945506,-6.538477
"ENSG00000226964",0.5170649,-0.7095152,1.348035,0.1901384,0.3945894,-5.305071
"ENSG00000182103",0.6924306,-3.883469,1.347955,0.1901639,0.3946173,-5.071757
"ENSG00000176946",0.1225025,5.548726,1.347848,0.1901976,0.3946621,-6.325417
"ENSG00000048405",-0.1347542,5.974426,-1.347675,0.1902527,0.3947251,-6.381859
"ENSG00000091140",-0.1219559,6.425249,-1.347654,0.1902592,0.3947251,-6.44168
"ENSG00000225756",-0.5528383,-1.440239,-1.347618,0.1902707,0.3947251,-5.189757
"ENSG00000168484",0.7165971,-3.843259,1.3476,0.1902763,0.3947251,-5.068728
"ENSG00000188676",-0.6579052,-2.33673,-1.347546,0.1902935,0.3947358,-5.074568
"ENSG00000149636",0.1854935,3.862923,1.347481,0.1903141,0.3947533,-6.085704
"ENSG00000246863",0.7200376,-3.841005,1.34738,0.1903462,0.3947948,-5.069044
"ENSG00000278000",-0.6875315,-3.204595,-1.347288,0.1903754,0.3948102,-5.041019
"ENSG00000233380",-0.6167166,-4.03217,-1.34728,0.1903778,0.3948102,-5.084253
"ENSG00000006634",0.2213437,4.250205,1.347156,0.1904174,0.3948528,-6.144887
"ENSG00000257475",0.6517506,-4.148266,1.347139,0.1904226,0.3948528,-5.097272
"ENSG00000229337",-0.3626355,1.503704,-1.347072,0.190444,0.3948694,-5.677362
"ENSG00000278897",-0.6260901,-2.14851,-1.347001,0.1904664,0.3948694,-5.093674
"ENSG00000251411",0.7203111,-2.696082,1.347,0.1904668,0.3948694,-5.036944
"ENSG00000105443",-0.09669602,5.267402,-1.346892,0.1905011,0.3949154,-6.287998
"ENSG00000164176",0.7578777,-3.580361,1.346753,0.1905453,0.3949819,-5.049819
"ENSG00000275550",0.5791337,-4.087738,1.346579,0.1906007,0.3950716,-5.091849
"ENSG00000172867",-0.4297776,-0.457602,-1.346528,0.1906168,0.39508,-5.343958
"ENSG00000124564",0.7001817,-0.7509062,1.346312,0.1906854,0.395197,-5.300183
"ENSG00000118689",0.2211704,6.266849,1.346179,0.1907279,0.3952599,-6.423339
"ENSG00000151779",-0.1446786,5.430548,-1.346117,0.1907474,0.3952753,-6.310952
"ENSG00000264500",0.6043351,-3.782731,1.345916,0.1908112,0.3953824,-5.065604
"ENSG00000101190",-0.2569831,2.507428,-1.345814,0.1908437,0.3954146,-5.858862
"ENSG00000100985",-0.555221,0.4750599,-1.345791,0.1908509,0.3954146,-5.497665
"ENSG00000231822",0.5263423,-4.520827,1.345669,0.1908898,0.3954699,-5.131333
"ENSG00000110435",0.1405531,4.823036,1.34559,0.1909149,0.395497,-6.229088
"ENSG00000254506",0.5996691,-4.264363,1.345525,0.1909357,0.3955149,-5.11072
"ENSG00000268412",0.6224725,-3.677022,1.345348,0.190992,0.3956063,-5.057977
"ENSG00000228393",-0.2951165,1.598824,-1.345138,0.1910588,0.3957196,-5.697416
"ENSG00000223849",0.6616723,-3.587386,1.344885,0.1911393,0.3958612,-5.052099
"ENSG00000224940",0.6266777,-1.625073,1.344795,0.1911681,0.3958786,-5.168457
"ENSG00000270021",0.6057335,-2.515042,1.344783,0.1911719,0.3958786,-5.052281
"ENSG00000180574",-1.053282,-2.270667,-1.344657,0.191212,0.3959365,-5.092477
"ENSG00000265763",0.6998337,-4.044747,1.34445,0.1912779,0.396047,-5.090627
"ENSG00000223703",0.6961956,-3.873673,1.34441,0.1912906,0.396047,-5.075247
"ENSG00000160460",0.5559131,-1.337611,1.344375,0.1913018,0.396047,-5.21246
"ENSG00000160469",0.4828514,-1.827823,1.344325,0.1913179,0.3960551,-5.140013
"ENSG00000196268",-0.1667918,3.898172,-1.34425,0.1913417,0.3960794,-6.093747
"ENSG00000225636",0.6014568,-3.001353,1.34417,0.1913673,0.3961073,-5.0291
"ENSG00000206195",0.8039746,-3.611658,1.344084,0.1913948,0.396139,-5.055692
"ENSG00000279499",0.5052455,-4.520827,1.343983,0.1914269,0.3961804,-5.133384
"ENSG00000272491",-0.6251581,-3.261114,-1.343894,0.1914552,0.3962089,-5.042794
"ENSG00000253677",0.5413528,-4.417307,1.343863,0.191465,0.3962089,-5.126809
"ENSG00000229649",0.5730065,-4.40473,1.343803,0.1914843,0.3962238,-5.125666
"ENSG00000237708",0.6381323,-3.98977,1.343725,0.191509,0.3962498,-5.08614
"ENSG00000264006",-0.5088058,-2.249696,-1.343533,0.1915703,0.3963514,-5.085821
"ENSG00000258791",0.8998843,-3.310476,1.343451,0.1915966,0.3963808,-5.041954
"ENSG00000170161",-0.4232707,-0.5958511,-1.343264,0.191656,0.3964786,-5.325992
"ENSG00000115526",-0.2161543,2.491923,-1.343193,0.1916788,0.3965006,-5.859882
"ENSG00000141510",-0.1617036,5.121936,-1.343149,0.1916929,0.3965046,-6.272632
"ENSG00000152766",0.6297129,1.469656,1.343045,0.1917259,0.3965477,-5.678722
"ENSG00000049541",0.1619759,5.164844,1.342946,0.1917575,0.396588,-6.279777
"ENSG00000173821",0.1679827,8.208558,1.34277,0.191814,0.3966797,-6.682173
"ENSG00000166707",-0.3941566,1.68017,-1.342723,0.191829,0.3966856,-5.71426
"ENSG00000226977",0.5615154,-4.40473,1.342496,0.1919013,0.3967753,-5.127251
"ENSG00000258376",0.4865804,-0.4559314,1.342495,0.1919018,0.3967753,-5.352392
"ENSG00000276706",-0.5671154,-4.142715,-1.342473,0.1919089,0.3967753,-5.098058
"ENSG00000260075",1.475011,-1.936222,1.342375,0.1919399,0.3968143,-5.124265
"ENSG00000261668",-0.5270348,-4.325482,-1.34216,0.1920086,0.3969027,-5.111002
"ENSG00000172673",-0.3339191,6.125638,-1.342132,0.1920176,0.3969027,-6.408119
"ENSG00000287326",0.5855153,-4.325482,1.342127,0.1920191,0.3969027,-5.120842
"ENSG00000274756",0.5043661,-1.200169,1.341997,0.1920607,0.3969635,-5.236371
"ENSG00000167914",0.8798152,-0.1006464,1.341947,0.1920767,0.3969714,-5.408378
"ENSG00000152154",-0.6247492,-4.264363,-1.341856,0.1921058,0.3970064,-5.105556
"ENSG00000137942",0.4749493,1.404458,1.341535,0.1922084,0.3971934,-5.669733
"ENSG00000224539",0.7889629,-3.908267,1.341479,0.1922263,0.3972052,-5.081975
"ENSG00000169696",0.1209154,5.405884,1.341209,0.1923127,0.3973586,-6.314763
"ENSG00000266987",0.569774,-4.319339,1.341138,0.1923354,0.3973707,-5.121396
"ENSG00000134255",-0.1473795,4.958636,-1.341115,0.1923429,0.3973707,-6.252754
"ENSG00000242893",0.6524659,-3.011084,1.34089,0.1924148,0.397494,-5.033888
"ENSG00000267215",0.6954395,-4.203243,1.340833,0.1924332,0.397504,-5.11034
"ENSG00000170374",0.6307629,-3.98977,1.340799,0.192444,0.397504,-5.089664
"ENSG00000199436",0.530346,-4.459707,1.340685,0.1924805,0.3975528,-5.133627
"ENSG00000261549",0.6429577,-3.218714,1.340649,0.192492,0.3975528,-5.037293
"ENSG00000271064",0.6692599,-1.739955,1.340218,0.1926299,0.3978127,-5.157188
"ENSG00000100139",-0.1766233,4.659769,-1.340128,0.1926588,0.3978372,-6.212006
"ENSG00000243147",0.1863618,5.017348,1.340105,0.1926662,0.3978372,-6.263227
"ENSG00000233901",0.3376328,2.730244,1.339989,0.1927035,0.3978769,-5.907638
"ENSG00000263793",-0.5284821,-4.325482,-1.339969,0.1927098,0.3978769,-5.113649
"ENSG00000269397",0.6027734,-4.276939,1.33984,0.1927513,0.3979072,-5.118896
"ENSG00000286015",0.5895233,-4.246234,1.339828,0.1927549,0.3979072,-5.115878
"ENSG00000154079",-0.2560685,1.940844,-1.339809,0.1927611,0.3979072,-5.765868
"ENSG00000102908",-0.1377591,5.977989,-1.339387,0.1928963,0.3981612,-6.393074
"ENSG00000134533",0.6345478,-4.197691,1.339296,0.1929258,0.3981969,-5.11167
"ENSG00000227620",0.6818036,-4.116189,1.339123,0.1929812,0.3982781,-5.103783
"ENSG00000188316",0.6301708,-2.564138,1.339097,0.1929895,0.3982781,-5.054023
"ENSG00000271304",0.5218232,-4.520827,1.338918,0.193047,0.3983668,-5.139529
"ENSG00000266947",-0.2043591,2.676105,-1.338877,0.1930602,0.3983668,-5.897741
"ENSG00000282890",0.5686155,-4.399179,1.338849,0.1930691,0.3983668,-5.131105
"ENSG00000075420",0.2290326,6.31121,1.338753,0.1930999,0.3984052,-6.438828
"ENSG00000145217",-0.3135364,1.998173,-1.338574,0.1931572,0.3984878,-5.777172
"ENSG00000269296",-0.7205581,-3.310539,-1.338552,0.1931644,0.3984878,-5.053681
"ENSG00000250896",0.3736141,-1.487313,1.338433,0.1932025,0.3985185,-5.197438
"ENSG00000075886",-0.6863279,-2.271071,-1.33843,0.1932037,0.3985185,-5.091306
"ENSG00000285778",0.5755797,-4.325482,1.338243,0.1932635,0.3986167,-5.125539
"ENSG00000120756",-0.3456355,1.157541,-1.338108,0.1933069,0.3986263,-5.627555
"ENSG00000287970",0.8081466,-2.481644,1.338098,0.1933103,0.3986263,-5.064597
"ENSG00000222724",0.6164669,-0.1303408,1.338087,0.1933136,0.3986263,-5.409916
"ENSG00000229988",0.606755,-4.264363,1.338058,0.193323,0.3986263,-5.119751
"ENSG00000273107",0.5759982,-3.934793,1.338026,0.1933334,0.3986263,-5.087984
"ENSG00000234945",-0.5844434,-1.464907,-1.338001,0.1933415,0.3986263,-5.197704
"ENSG00000103342",0.144645,7.224661,1.337872,0.193383,0.3986867,-6.560145
"ENSG00000255946",-0.606064,-4.044747,-1.337759,0.1934192,0.3987362,-5.096746
"ENSG00000239861",0.5300569,-4.520827,1.337476,0.19351,0.3988982,-5.141275
"ENSG00000260260",-0.3918612,-0.8876514,-1.337351,0.1935504,0.3989302,-5.288044
"ENSG00000201519",0.6587792,-2.440649,1.337307,0.1935646,0.3989302,-5.069421
"ENSG00000120555",0.499383,-1.450752,1.337274,0.1935752,0.3989302,-5.204131
"ENSG00000128915",-0.1244532,5.607477,-1.337234,0.193588,0.3989302,-6.346338
"ENSG00000189292",-0.5000902,-1.326436,-1.337231,0.1935889,0.3989302,-5.219904
"ENSG00000115756",0.1475314,6.995616,1.3372,0.1935988,0.3989302,-6.530975
"ENSG00000230287",-0.5951373,-4.050889,-1.336741,0.1937466,0.3992095,-5.098486
"ENSG00000279991",0.618363,-3.910522,1.336515,0.1938193,0.3993341,-5.087752
"ENSG00000188396",-0.2716287,1.610749,-1.336314,0.1938839,0.399442,-5.711351
"ENSG00000167971",0.6881361,-4.283082,1.33626,0.1939014,0.3994528,-5.123526
"ENSG00000238713",-0.5819379,-4.135689,-1.336139,0.1939404,0.3994898,-5.105068
"ENSG00000071994",0.1268017,6.049706,1.336128,0.1939438,0.3994898,-6.407478
"ENSG00000198919",-0.2072742,4.365903,-1.335936,0.1940057,0.399592,-6.17461
"ENSG00000164161",0.6993481,-3.42889,1.335805,0.194048,0.3996471,-5.053241
"ENSG00000165152",0.8022598,-1.507884,1.335777,0.1940569,0.3996471,-5.195889
"ENSG00000116514",-0.2540856,5.522206,-1.335341,0.1941976,0.3999115,-6.336735
"ENSG00000105369",0.3627065,7.09142,1.335248,0.1942275,0.3999479,-6.546063
"ENSG00000273232",-0.5224646,-4.483978,-1.335189,0.1942465,0.3999618,-5.129084
"ENSG00000274751",0.5649081,-4.325482,1.335129,0.1942658,0.3999763,-5.129297
"ENSG00000097033",0.158258,6.530548,1.335026,0.1942992,0.4000198,-6.472577
"ENSG00000183072",0.6447271,-4.087146,1.334973,0.1943164,0.4000299,-5.105892
"ENSG00000269386",0.290887,0.8394021,1.334868,0.19435,0.400074,-5.57862
"ENSG00000251363",0.9231962,-3.576208,1.334757,0.1943859,0.4001152,-5.065233
"ENSG00000177954",-0.1770029,8.717022,-1.334715,0.1943995,0.4001152,-6.757554
"ENSG00000135698",0.1693765,4.288293,1.334673,0.194413,0.4001152,-6.166565
"ENSG00000237978",0.6872412,-4.06712,1.334639,0.1944239,0.4001152,-5.104437
"ENSG00000152377",-0.4807789,0.5005335,-1.334616,0.1944313,0.4001152,-5.51699
"ENSG00000262202",-0.9033448,0.879544,-1.334472,0.1944777,0.4001854,-5.575459
"ENSG00000111145",-0.1561386,5.787728,-1.334428,0.194492,0.4001897,-6.374046
"ENSG00000159593",0.1581663,5.606844,1.334343,0.1945196,0.4002211,-6.350711
"ENSG00000273759",0.4590778,-0.8533265,1.334229,0.1945562,0.4002713,-5.300104
"ENSG00000151247",0.135962,5.08829,1.334099,0.1945983,0.4003326,-6.280658
"ENSG00000159423",0.2419573,3.492878,1.334023,0.1946228,0.4003578,-6.044243
"ENSG00000184154",0.2601345,0.6460547,1.333868,0.1946731,0.4004327,-5.546266
"ENSG00000258384",0.4644259,-1.205352,1.333834,0.1946837,0.4004327,-5.245891
"ENSG00000224208",0.6440269,-3.861979,1.333769,0.194705,0.4004512,-5.086811
"ENSG00000267871",-0.3105266,-0.1657479,-1.333536,0.1947803,0.4005808,-5.408523
"ENSG00000171126",0.6239515,-4.347855,1.33337,0.1948337,0.4006502,-5.133146
"ENSG00000260296",-0.6688264,-2.438793,-1.333355,0.1948386,0.4006502,-5.083859
"ENSG00000070778",0.6973196,-3.7117,1.333252,0.1948719,0.4006935,-5.075435
"ENSG00000067221",0.1696015,3.46605,1.333144,0.1949069,0.4007401,-6.040936
"ENSG00000250462",-0.370851,-0.3405098,-1.332845,0.1950035,0.4008978,-5.380492
"ENSG00000141497",0.3253022,2.312719,1.332777,0.1950256,0.4008978,-5.843506
"ENSG00000278994",0.6140242,-4.306762,1.332763,0.1950302,0.4008978,-5.130195
"ENSG00000253649",0.7295019,-3.493663,1.332755,0.1950327,0.4008978,-5.060959
"ENSG00000276754",0.702727,-3.847148,1.332598,0.1950834,0.4009768,-5.087152
"ENSG00000116701",-0.2452035,8.429995,-1.332349,0.1951641,0.4011175,-6.723351
"ENSG00000176393",0.2020749,6.647833,1.332177,0.1952199,0.4012068,-6.491732
"ENSG00000060558",0.3265871,5.273067,1.332124,0.1952367,0.4012162,-6.308498
"ENSG00000261441",-0.4205836,-1.743408,-1.332037,0.195265,0.4012218,-5.165636
"ENSG00000204934",-0.3772753,0.9813483,-1.332027,0.1952685,0.4012218,-5.603656
"ENSG00000128602",0.6763422,-2.718478,1.332002,0.1952763,0.4012218,-5.052639
"ENSG00000131828",0.1049587,6.126878,1.331657,0.195388,0.4014259,-6.423453
"ENSG00000252874",0.6120549,-4.335805,1.331507,0.1954366,0.4014959,-5.134505
"ENSG00000229014",0.5911409,-4.311007,1.331429,0.1954619,0.4014959,-5.132241
"ENSG00000145743",0.151381,3.434391,1.331411,0.1954679,0.4014959,-6.037946
"ENSG00000069696",-0.6735236,-2.623508,-1.331368,0.1954819,0.4014959,-5.074648
"ENSG00000226621",0.5682541,-4.246234,1.331363,0.1954836,0.4014959,-5.126073
"ENSG00000243199",0.6186598,-2.543637,1.331176,0.1955439,0.4015946,-5.06541
"ENSG00000251129",-0.8315227,-3.773438,-1.331005,0.1955994,0.4016832,-5.086571
"ENSG00000234145",0.645296,-3.836825,1.330964,0.1956126,0.4016851,-5.087959
"ENSG00000132323",0.1057665,5.550622,1.330919,0.1956274,0.4016903,-6.347494
"ENSG00000181585",-0.3861467,0.1814932,-1.330808,0.1956633,0.4017387,-5.468304
"ENSG00000230638",0.6403201,-4.207487,1.330744,0.1956841,0.4017561,-5.122919
"ENSG00000249637",0.3085588,0.09515356,1.330631,0.1957209,0.4018063,-5.45708
"ENSG00000254649",0.7757506,-2.360505,1.330442,0.195782,0.4018838,-5.086986
"ENSG00000206633",-0.2996702,-0.6083517,-1.330438,0.1957832,0.4018838,-5.341305
"ENSG00000152219",-0.2373996,4.906965,-1.330214,0.1958561,0.4019899,-6.259068
"ENSG00000111737",-0.1663966,4.972945,-1.330203,0.1958596,0.4019899,-6.268782
"ENSG00000260949",-0.6808645,-3.841596,-1.330158,0.1958742,0.4019948,-5.091706
"ENSG00000104044",0.8039055,-3.151517,1.329929,0.1959486,0.4021222,-5.051356
"ENSG00000137880",0.2299569,1.674348,1.329793,0.1959926,0.4021538,-5.733354
"ENSG00000267127",0.6838678,-3.435209,1.329793,0.1959928,0.4021538,-5.06061
"ENSG00000228386",0.578696,-2.171068,1.329767,0.196001,0.4021538,-5.110703
"ENSG00000162989",0.77,-3.591275,1.329694,0.196025,0.4021778,-5.071246
"ENSG00000229444",0.5581124,-4.246234,1.329616,0.1960502,0.4022041,-5.12817
"ENSG00000273139",-0.6445537,-3.374786,-1.329475,0.1960959,0.4022727,-5.062875
"ENSG00000185453",-0.2718854,1.091848,-1.329382,0.1961261,0.4023094,-5.627891
"ENSG00000108187",0.1964862,1.77717,1.329279,0.1961598,0.4023532,-5.752391
"ENSG00000238062",0.7957427,-3.430734,1.329115,0.1962131,0.4024289,-5.06214
"ENSG00000100644",0.2830774,7.43777,1.329089,0.1962214,0.4024289,-6.599432
"ENSG00000237638",0.2622116,2.479651,1.328996,0.1962516,0.4024656,-5.877886
"ENSG00000258742",0.572939,-4.325482,1.328943,0.1962688,0.4024757,-5.13674
"ENSG00000280113",0.5046672,-4.520827,1.328875,0.196291,0.4024959,-5.151656
"ENSG00000284610",-0.6943113,-1.850927,-1.328642,0.1963666,0.4026256,-5.153557
"ENSG00000104756",0.2285458,2.337677,1.328588,0.1963842,0.4026363,-5.853312
"ENSG00000243305",-0.522714,-4.325482,-1.32826,0.1964911,0.4028302,-5.127732
"ENSG00000214078",-0.1404813,7.390351,-1.328214,0.1965061,0.4028357,-6.593656
"ENSG00000142910",0.7510832,-3.485266,1.32809,0.1965465,0.4028932,-5.065874
"ENSG00000196071",0.7371546,-3.555309,1.327767,0.1966516,0.4030834,-5.070702
"ENSG00000273599",-0.3278907,1.658541,-1.327508,0.1967359,0.4032309,-5.730462
"ENSG00000117697",-0.1529403,5.452794,-1.327396,0.1967725,0.4032804,-6.338033
"ENSG00000279652",0.8216206,-3.540307,1.327315,0.1967985,0.4033078,-5.070805
"ENSG00000141736",-0.3148853,4.236848,-1.327277,0.196811,0.4033078,-6.165684
"ENSG00000215424",0.2839803,1.432188,1.327241,0.1968229,0.4033078,-5.693226
"ENSG00000273687",0.6491988,-3.97105,1.327021,0.1968943,0.403419,-5.104536
"ENSG00000144231",0.121523,4.887635,1.32697,0.196911,0.403419,-6.262038
"ENSG00000205629",0.1083965,4.850318,1.326888,0.1969377,0.403419,-6.256914
"ENSG00000177103",0.8906917,-2.502599,1.326871,0.1969435,0.403419,-5.076663
"ENSG00000212719",-0.280025,2.330348,-1.326842,0.1969529,0.403419,-5.851591
"ENSG00000279946",0.6541862,-2.854842,1.326817,0.196961,0.403419,-5.052206
"ENSG00000271314",0.4282238,-1.164152,1.326809,0.1969637,0.403419,-5.260852
"ENSG00000224094",0.5164564,-4.441579,1.326512,0.1970605,0.4035739,-5.150133
"ENSG00000204655",0.6596529,-3.877918,1.326501,0.197064,0.4035739,-5.097014
"ENSG00000207003",0.6269272,-3.98977,1.326095,0.1971964,0.4038197,-5.107269
"ENSG00000213872",0.2993272,0.03196992,1.325944,0.1972457,0.4038952,-5.452459
"ENSG00000152591",0.6206433,-4.264363,1.325717,0.1973199,0.4039887,-5.134583
"ENSG00000259881",-0.6944664,-1.714213,-1.325706,0.1973233,0.4039887,-5.176057
"ENSG00000258471",0.6538365,-3.957166,1.325691,0.1973285,0.4039887,-5.104806
"ENSG00000181894",-0.2725494,1.487388,-1.325473,0.1973995,0.4041088,-5.702724
"ENSG00000263307",0.4806391,-1.365122,1.325235,0.1974772,0.4042424,-5.23189
"ENSG00000287780",-0.4968077,-1.596258,-1.325081,0.1975275,0.40432,-5.194826
"ENSG00000257069",-0.5185871,-4.483978,-1.324841,0.1976061,0.4044556,-5.141518
"ENSG00000239405",0.5697456,-4.399179,1.32477,0.197629,0.4044771,-5.148058
"ENSG00000164542",-0.7657352,-1.0367,-1.324715,0.1976472,0.404489,-5.276304
"ENSG00000196503",0.7480739,-3.658829,1.324459,0.1977307,0.4046268,-5.081952
"ENSG00000241735",0.7062159,-3.517343,1.324433,0.1977393,0.4046268,-5.072194
"ENSG00000259899",-0.637566,-3.544395,-1.324352,0.1977658,0.4046479,-5.077768
"ENSG00000126733",0.7076757,-3.676957,1.324326,0.1977744,0.4046479,-5.083478
"ENSG00000251513",0.6846444,-0.8928968,1.324249,0.1977994,0.4046633,-5.305334
"ENSG00000248216",-0.669992,-3.6831,-1.324182,0.1978215,0.4046633,-5.087293
"ENSG00000261040",0.7344763,-0.2161445,1.324163,0.1978277,0.4046633,-5.412351
"ENSG00000224153",0.7611239,-3.807002,1.324148,0.1978325,0.4046633,-5.094005
"ENSG00000276188",0.6076218,-4.227514,1.324113,0.1978439,0.4046633,-5.132822
"ENSG00000172399",0.5959824,-4.306762,1.324018,0.1978752,0.4047019,-5.140689
"ENSG00000143653",0.2450405,4.541946,1.323786,0.1979508,0.4048312,-6.217394
"ENSG00000131044",0.7567253,-2.929897,1.323552,0.1980275,0.4049626,-5.057696
"ENSG00000125482",0.1797907,3.973193,1.323435,0.198066,0.4050159,-6.133585
"ENSG00000154310",-0.1450063,5.438026,-1.323367,0.1980881,0.4050318,-6.341213
"ENSG00000225536",0.6481505,-3.220969,1.323295,0.1981116,0.4050318,-5.057977
"ENSG00000253399",0.6147343,-4.311007,1.323291,0.1981132,0.4050318,-5.142001
"ENSG00000249353",0.3147033,-0.3020802,1.323259,0.1981233,0.4050318,-5.401287
"ENSG00000265432",-0.6797811,-3.611658,-1.323134,0.1981645,0.4050905,-5.083803
"ENSG00000286445",0.607064,-3.476842,1.323049,0.1981923,0.4051219,-5.070569
"ENSG00000258490",0.5813064,-4.172537,1.322941,0.1982277,0.405169,-5.128572
"ENSG00000157601",0.5911777,7.246256,1.322814,0.1982693,0.4052286,-6.58188
"ENSG00000241661",0.5698745,-4.240682,1.322658,0.1983203,0.4053076,-5.13593
"ENSG00000075711",-0.1286963,5.766992,-1.322305,0.1984361,0.4055008,-6.386885
"ENSG00000236297",-0.5689415,-2.174913,-1.322294,0.1984397,0.4055008,-5.12015
"ENSG00000077721",0.1257644,6.127982,1.322221,0.1984636,0.4055045,-6.43573
"ENSG00000224404",0.7464839,-4.128239,1.322135,0.1984918,0.4055045,-5.125446
"ENSG00000103507",0.1920905,6.867767,1.322129,0.1984938,0.4055045,-6.53358
"ENSG00000254661",0.5506503,-4.246234,1.322106,0.1985013,0.4055045,-5.137158
"ENSG00000143502",-0.4231987,2.281078,-1.322099,0.1985036,0.4055045,-5.847205
"ENSG00000280852",-0.3821848,-0.7202406,-1.321944,0.1985544,0.4055829,-5.333339
"ENSG00000154262",-0.8715312,0.1877597,-1.321777,0.1986093,0.4056482,-5.474643
"ENSG00000286444",-0.3732076,-0.5789381,-1.321771,0.1986113,0.4056482,-5.356186
"ENSG00000215441",-0.5477852,-4.478427,-1.321508,0.1986975,0.4057919,-5.144928
"ENSG00000198886",0.1138745,10.24161,1.321481,0.1987065,0.4057919,-6.97064
"ENSG00000181227",-0.4007235,-0.8262242,-1.321332,0.1987552,0.4058659,-5.317586
"ENSG00000249489",0.6420889,-3.752025,1.321228,0.1987893,0.4058882,-5.092638
"ENSG00000231120",0.617955,-3.910522,1.321221,0.1987919,0.4058882,-5.105987
"ENSG00000179930",0.6568865,-4.390255,1.321186,0.1988034,0.4058882,-5.150964
"ENSG00000112130",0.1639843,4.23465,1.321064,0.1988432,0.405944,-6.176015
"ENSG00000164347",-0.1539256,4.504278,-1.320976,0.1988723,0.4059554,-6.214319
"ENSG00000225889",0.2235198,3.86732,1.320972,0.1988736,0.4059554,-6.120447
"ENSG00000277977",-0.551523,-4.142715,-1.320701,0.1989624,0.4061112,-5.124143
"ENSG00000204520",-0.2233791,2.776225,-1.320388,0.1990654,0.4062962,-5.938601
"ENSG00000161920",-0.1687169,3.727689,-1.320234,0.1991159,0.406361,-6.097927
"ENSG00000067191",-0.2242554,3.319062,-1.320167,0.1991379,0.406361,-6.031275
"ENSG00000172901",0.7072431,-3.77995,1.320164,0.1991392,0.406361,-5.096445
"ENSG00000214552",0.650093,-3.177978,1.32014,0.199147,0.406361,-5.060644
"ENSG00000266980",-0.5352968,-4.319931,-1.32005,0.1991767,0.4063824,-5.137008
"ENSG00000165548",-0.5069285,1.342229,-1.320032,0.1991824,0.4063824,-5.681602
"ENSG00000104371",0.6933409,-3.942691,1.319903,0.1992249,0.4064438,-5.110584
"ENSG00000169255",0.4940375,0.738377,1.319838,0.1992461,0.4064616,-5.579377
"ENSG00000184788",0.7065478,-4.19491,1.319762,0.1992713,0.4064876,-5.134793
